REGION,SETTLEMENTDATE,TOTALDEMAND,RRP
NSW1,2018-01-01 00:30:00,6912.25,91.86
NSW1,2018-01-01 01:00:00,6745.63,88.83
NSW1,2018-01-01 01:30:00,6466.06,73.62
NSW1,2018-01-01 02:00:00,6279.8,71.49
NSW1,2018-01-01 02:30:00,6177.31,69.27
NSW1,2018-01-01 03:00:00,6050.43,68.44
NSW1,2018-01-01 03:30:00,6032.48,69.67
NSW1,2018-01-01 04:00:00,5968.5,67.58
NSW1,2018-01-01 04:30:00,5953.75,67.09
NSW1,2018-01-01 05:00:00,5962.18,67.53
NSW1,2018-01-01 05:30:00,5991.69,65.8
NSW1,2018-01-01 06:00:00,6062.03,61.53
NSW1,2018-01-01 06:30:00,6204.87,66.62
NSW1,2018-01-01 07:00:00,6352.58,68.42
NSW1,2018-01-01 07:30:00,6548.03,69.02
NSW1,2018-01-01 08:00:00,6728.17,69.0
NSW1,2018-01-01 08:30:00,6885.22,68.88
NSW1,2018-01-01 09:00:00,7080.7,69.22
NSW1,2018-01-01 09:30:00,7281.71,74.04
NSW1,2018-01-01 10:00:00,7474.62,75.15
NSW1,2018-01-01 10:30:00,7663.88,75.2
NSW1,2018-01-01 11:00:00,7764.89,80.66
NSW1,2018-01-01 11:30:00,7813.63,77.93
NSW1,2018-01-01 12:00:00,7815.47,71.48
NSW1,2018-01-01 12:30:00,7804.96,70.47
NSW1,2018-01-01 13:00:00,7901.26,76.55
NSW1,2018-01-01 13:30:00,7938.72,83.84
NSW1,2018-01-01 14:00:00,8000.7,85.14
NSW1,2018-01-01 14:30:00,8090.72,84.88
NSW1,2018-01-01 15:00:00,8210.88,82.54
NSW1,2018-01-01 15:30:00,8365.1,87.06
NSW1,2018-01-01 16:00:00,8512.21,95.05
NSW1,2018-01-01 16:30:00,8601.46,90.84
NSW1,2018-01-01 17:00:00,8747.49,91.46
NSW1,2018-01-01 17:30:00,8693.3,81.83
NSW1,2018-01-01 18:00:00,8672.52,79.93
NSW1,2018-01-01 18:30:00,8531.94,72.77
NSW1,2018-01-01 19:00:00,8279.37,74.45
NSW1,2018-01-01 19:30:00,8189.38,71.73
NSW1,2018-01-01 20:00:00,8161.52,76.95
NSW1,2018-01-01 20:30:00,8122.2,78.91
NSW1,2018-01-01 21:00:00,7957.58,69.42
NSW1,2018-01-01 21:30:00,7860.28,71.31
NSW1,2018-01-01 22:00:00,7648.52,66.1
NSW1,2018-01-01 22:30:00,7567.13,65.72
NSW1,2018-01-01 23:00:00,7336.37,62.37
NSW1,2018-01-01 23:30:00,7123.26,62.84
NSW1,2018-01-02 00:00:00,6989.32,58.48
NSW1,2018-01-02 00:30:00,6815.38,56.73
NSW1,2018-01-02 01:00:00,6590.78,56.88
NSW1,2018-01-02 01:30:00,6290.12,53.73
NSW1,2018-01-02 02:00:00,6139.77,55.07
NSW1,2018-01-02 02:30:00,6030.56,53.74
NSW1,2018-01-02 03:00:00,5986.37,54.98
NSW1,2018-01-02 03:30:00,5986.86,54.98
NSW1,2018-01-02 04:00:00,6013.38,54.98
NSW1,2018-01-02 04:30:00,6198.13,52.47
NSW1,2018-01-02 05:00:00,6271.44,66.62
NSW1,2018-01-02 05:30:00,6557.23,66.89
NSW1,2018-01-02 06:00:00,6847.25,67.29
NSW1,2018-01-02 06:30:00,7155.88,66.02
NSW1,2018-01-02 07:00:00,7484.5,72.28
NSW1,2018-01-02 07:30:00,7720.92,68.82
NSW1,2018-01-02 08:00:00,7958.55,70.86
NSW1,2018-01-02 08:30:00,8151.75,76.01
NSW1,2018-01-02 09:00:00,8234.16,80.39
NSW1,2018-01-02 09:30:00,8269.59,77.83
NSW1,2018-01-02 10:00:00,8341.24,73.66
NSW1,2018-01-02 10:30:00,8425.75,76.87
NSW1,2018-01-02 11:00:00,8485.87,80.17
NSW1,2018-01-02 11:30:00,8524.38,80.47
NSW1,2018-01-02 12:00:00,8664.14,84.26
NSW1,2018-01-02 12:30:00,8843.15,85.01
NSW1,2018-01-02 13:00:00,8968.42,83.71
NSW1,2018-01-02 13:30:00,9074.74,89.59
NSW1,2018-01-02 14:00:00,9176.26,84.79
NSW1,2018-01-02 14:30:00,9191.54,86.58
NSW1,2018-01-02 15:00:00,9254.81,83.04
NSW1,2018-01-02 15:30:00,9395.79,94.22
NSW1,2018-01-02 16:00:00,9340.21,83.62
NSW1,2018-01-02 16:30:00,9278.8,86.68
NSW1,2018-01-02 17:00:00,9191.39,83.16
NSW1,2018-01-02 17:30:00,9001.98,74.63
NSW1,2018-01-02 18:00:00,8929.07,76.69
NSW1,2018-01-02 18:30:00,8720.3,80.12
NSW1,2018-01-02 19:00:00,8610.79,80.86
NSW1,2018-01-02 19:30:00,8474.83,71.84
NSW1,2018-01-02 20:00:00,8371.65,79.41
NSW1,2018-01-02 20:30:00,8337.88,79.66
NSW1,2018-01-02 21:00:00,8133.61,69.37
NSW1,2018-01-02 21:30:00,8088.81,68.3
NSW1,2018-01-02 22:00:00,7816.8,62.36
NSW1,2018-01-02 22:30:00,7736.95,67.48
NSW1,2018-01-02 23:00:00,7551.29,66.48
NSW1,2018-01-02 23:30:00,7343.45,67.23
NSW1,2018-01-03 00:00:00,7176.17,64.82
NSW1,2018-01-03 00:30:00,6942.74,59.82
NSW1,2018-01-03 01:00:00,6775.6,56.38
NSW1,2018-01-03 01:30:00,6495.39,49.35
NSW1,2018-01-03 02:00:00,6255.22,49.82
NSW1,2018-01-03 02:30:00,6140.19,53.63
NSW1,2018-01-03 03:00:00,6075.4,53.14
NSW1,2018-01-03 03:30:00,6046.01,54.98
NSW1,2018-01-03 04:00:00,6115.91,54.98
NSW1,2018-01-03 04:30:00,6241.05,56.23
NSW1,2018-01-03 05:00:00,6354.49,57.29
NSW1,2018-01-03 05:30:00,6616.59,62.69
NSW1,2018-01-03 06:00:00,6846.51,62.87
NSW1,2018-01-03 06:30:00,7181.93,65.24
NSW1,2018-01-03 07:00:00,7461.36,66.0
NSW1,2018-01-03 07:30:00,7729.2,67.35
NSW1,2018-01-03 08:00:00,7861.83,67.57
NSW1,2018-01-03 08:30:00,8041.58,68.99
NSW1,2018-01-03 09:00:00,8077.0,70.09
NSW1,2018-01-03 09:30:00,8077.08,69.92
NSW1,2018-01-03 10:00:00,8094.46,69.36
NSW1,2018-01-03 10:30:00,8078.4,67.96
NSW1,2018-01-03 11:00:00,8048.0,70.7
NSW1,2018-01-03 11:30:00,8012.75,68.48
NSW1,2018-01-03 12:00:00,7981.82,72.91
NSW1,2018-01-03 12:30:00,7962.27,70.04
NSW1,2018-01-03 13:00:00,7953.31,69.41
NSW1,2018-01-03 13:30:00,7912.41,69.23
NSW1,2018-01-03 14:00:00,7995.47,75.4
NSW1,2018-01-03 14:30:00,8092.41,73.62
NSW1,2018-01-03 15:00:00,8139.25,72.87
NSW1,2018-01-03 15:30:00,8166.93,69.25
NSW1,2018-01-03 16:00:00,8208.16,69.34
NSW1,2018-01-03 16:30:00,8222.51,68.09
NSW1,2018-01-03 17:00:00,8235.15,68.83
NSW1,2018-01-03 17:30:00,8098.25,66.81
NSW1,2018-01-03 18:00:00,8069.57,64.5
NSW1,2018-01-03 18:30:00,7958.95,70.5
NSW1,2018-01-03 19:00:00,7876.04,72.31
NSW1,2018-01-03 19:30:00,7940.51,74.53
NSW1,2018-01-03 20:00:00,7966.69,68.89
NSW1,2018-01-03 20:30:00,7799.42,63.51
NSW1,2018-01-03 21:00:00,7601.8,61.22
NSW1,2018-01-03 21:30:00,7591.55,61.67
NSW1,2018-01-03 22:00:00,7508.93,61.28
NSW1,2018-01-03 22:30:00,7496.14,61.8
NSW1,2018-01-03 23:00:00,7362.91,63.2
NSW1,2018-01-03 23:30:00,7180.62,65.25
NSW1,2018-01-04 00:00:00,7046.18,64.73
NSW1,2018-01-04 00:30:00,6913.03,60.22
NSW1,2018-01-04 01:00:00,6696.01,55.2
NSW1,2018-01-04 01:30:00,6424.05,47.44
NSW1,2018-01-04 02:00:00,6186.67,49.8
NSW1,2018-01-04 02:30:00,6054.3,53.52
NSW1,2018-01-04 03:00:00,5968.01,53.47
NSW1,2018-01-04 03:30:00,5992.93,40.56
NSW1,2018-01-04 04:00:00,6027.42,53.18
NSW1,2018-01-04 04:30:00,6207.34,53.85
NSW1,2018-01-04 05:00:00,6308.43,53.73
NSW1,2018-01-04 05:30:00,6590.55,56.7
NSW1,2018-01-04 06:00:00,6834.57,58.72
NSW1,2018-01-04 06:30:00,7091.77,61.34
NSW1,2018-01-04 07:00:00,7344.8,66.79
NSW1,2018-01-04 07:30:00,7596.23,63.62
NSW1,2018-01-04 08:00:00,7721.55,63.74
NSW1,2018-01-04 08:30:00,7890.61,66.89
NSW1,2018-01-04 09:00:00,7934.85,67.98
NSW1,2018-01-04 09:30:00,7984.07,68.91
NSW1,2018-01-04 10:00:00,7930.86,68.78
NSW1,2018-01-04 10:30:00,7931.25,67.98
NSW1,2018-01-04 11:00:00,7905.96,68.4
NSW1,2018-01-04 11:30:00,7863.27,66.02
NSW1,2018-01-04 12:00:00,7776.98,65.92
NSW1,2018-01-04 12:30:00,7774.78,65.74
NSW1,2018-01-04 13:00:00,7854.9,69.0
NSW1,2018-01-04 13:30:00,7864.8,64.84
NSW1,2018-01-04 14:00:00,7960.95,67.2
NSW1,2018-01-04 14:30:00,8032.14,67.0
NSW1,2018-01-04 15:00:00,8089.28,67.78
NSW1,2018-01-04 15:30:00,8198.19,68.0
NSW1,2018-01-04 16:00:00,8368.81,75.71
NSW1,2018-01-04 16:30:00,8507.89,76.28
NSW1,2018-01-04 17:00:00,8640.31,93.01
NSW1,2018-01-04 17:30:00,8564.64,89.73
NSW1,2018-01-04 18:00:00,8651.08,86.58
NSW1,2018-01-04 18:30:00,8474.83,73.63
NSW1,2018-01-04 19:00:00,8343.16,58.97
NSW1,2018-01-04 19:30:00,8319.64,63.68
NSW1,2018-01-04 20:00:00,8380.63,71.72
NSW1,2018-01-04 20:30:00,8171.64,59.77
NSW1,2018-01-04 21:00:00,7975.09,59.55
NSW1,2018-01-04 21:30:00,7960.97,58.57
NSW1,2018-01-04 22:00:00,7762.97,56.77
NSW1,2018-01-04 22:30:00,7700.07,61.21
NSW1,2018-01-04 23:00:00,7556.06,59.88
NSW1,2018-01-04 23:30:00,7397.55,59.33
NSW1,2018-01-05 00:00:00,7279.13,56.23
NSW1,2018-01-05 00:30:00,7083.12,56.06
NSW1,2018-01-05 01:00:00,6876.3,54.99
NSW1,2018-01-05 01:30:00,6575.75,55.0
NSW1,2018-01-05 02:00:00,6348.74,55.0
NSW1,2018-01-05 02:30:00,6191.18,53.38
NSW1,2018-01-05 03:00:00,6134.37,55.32
NSW1,2018-01-05 03:30:00,6125.26,55.0
NSW1,2018-01-05 04:00:00,6190.89,53.65
NSW1,2018-01-05 04:30:00,6314.89,57.16
NSW1,2018-01-05 05:00:00,6415.11,55.01
NSW1,2018-01-05 05:30:00,6690.79,57.12
NSW1,2018-01-05 06:00:00,6943.54,59.59
NSW1,2018-01-05 06:30:00,7211.47,58.64
NSW1,2018-01-05 07:00:00,7461.84,64.62
NSW1,2018-01-05 07:30:00,7708.18,60.39
NSW1,2018-01-05 08:00:00,7860.93,59.89
NSW1,2018-01-05 08:30:00,8039.0,64.51
NSW1,2018-01-05 09:00:00,8076.37,65.33
NSW1,2018-01-05 09:30:00,8164.45,65.88
NSW1,2018-01-05 10:00:00,8241.28,65.56
NSW1,2018-01-05 10:30:00,8302.25,66.88
NSW1,2018-01-05 11:00:00,8363.45,65.54
NSW1,2018-01-05 11:30:00,8435.0,63.54
NSW1,2018-01-05 12:00:00,8570.02,65.76
NSW1,2018-01-05 12:30:00,8684.43,65.25
NSW1,2018-01-05 13:00:00,8680.29,65.09
NSW1,2018-01-05 13:30:00,8793.46,77.04
NSW1,2018-01-05 14:00:00,8980.68,71.44
NSW1,2018-01-05 14:30:00,9133.79,73.5
NSW1,2018-01-05 15:00:00,9257.67,75.66
NSW1,2018-01-05 15:30:00,9383.16,76.17
NSW1,2018-01-05 16:00:00,9561.38,91.72
NSW1,2018-01-05 16:30:00,9666.12,97.9
NSW1,2018-01-05 17:00:00,9727.0,94.21
NSW1,2018-01-05 17:30:00,9567.07,79.48
NSW1,2018-01-05 18:00:00,9473.29,69.07
NSW1,2018-01-05 18:30:00,9168.98,66.73
NSW1,2018-01-05 19:00:00,8970.64,69.56
NSW1,2018-01-05 19:30:00,8852.64,70.63
NSW1,2018-01-05 20:00:00,8755.71,73.98
NSW1,2018-01-05 20:30:00,8589.39,66.24
NSW1,2018-01-05 21:00:00,8325.14,65.81
NSW1,2018-01-05 21:30:00,8285.98,63.96
NSW1,2018-01-05 22:00:00,8054.92,59.37
NSW1,2018-01-05 22:30:00,8031.44,61.47
NSW1,2018-01-05 23:00:00,7846.27,63.81
NSW1,2018-01-05 23:30:00,7630.03,65.02
NSW1,2018-01-06 00:00:00,7396.42,61.44
NSW1,2018-01-06 00:30:00,7189.5,61.14
NSW1,2018-01-06 01:00:00,7007.04,56.04
NSW1,2018-01-06 01:30:00,6687.68,53.54
NSW1,2018-01-06 02:00:00,6407.55,49.93
NSW1,2018-01-06 02:30:00,6204.39,47.86
NSW1,2018-01-06 03:00:00,6130.71,50.26
NSW1,2018-01-06 03:30:00,6061.08,48.34
NSW1,2018-01-06 04:00:00,6089.77,47.76
NSW1,2018-01-06 04:30:00,6124.02,54.98
NSW1,2018-01-06 05:00:00,6166.93,52.63
NSW1,2018-01-06 05:30:00,6252.14,54.51
NSW1,2018-01-06 06:00:00,6414.67,49.94
NSW1,2018-01-06 06:30:00,6675.19,54.99
NSW1,2018-01-06 07:00:00,6905.28,55.09
NSW1,2018-01-06 07:30:00,7240.09,56.79
NSW1,2018-01-06 08:00:00,7487.92,57.77
NSW1,2018-01-06 08:30:00,7789.89,58.62
NSW1,2018-01-06 09:00:00,7960.76,59.75
NSW1,2018-01-06 09:30:00,8140.16,59.71
NSW1,2018-01-06 10:00:00,8314.42,67.74
NSW1,2018-01-06 10:30:00,8453.84,65.18
NSW1,2018-01-06 11:00:00,8617.0,56.83
NSW1,2018-01-06 11:30:00,8755.61,60.14
NSW1,2018-01-06 12:00:00,8970.05,61.6
NSW1,2018-01-06 12:30:00,9182.53,65.47
NSW1,2018-01-06 13:00:00,9348.39,71.03
NSW1,2018-01-06 13:30:00,9556.16,70.26
NSW1,2018-01-06 14:00:00,9777.33,73.55
NSW1,2018-01-06 14:30:00,9950.25,77.66
NSW1,2018-01-06 15:00:00,10157.24,86.7
NSW1,2018-01-06 15:30:00,10338.83,89.49
NSW1,2018-01-06 16:00:00,10509.42,94.77
NSW1,2018-01-06 16:30:00,10578.21,100.03
NSW1,2018-01-06 17:00:00,10658.87,94.58
NSW1,2018-01-06 17:30:00,10660.05,89.25
NSW1,2018-01-06 18:00:00,10657.34,92.52
NSW1,2018-01-06 18:30:00,10503.68,93.01
NSW1,2018-01-06 19:00:00,10318.27,93.64
NSW1,2018-01-06 19:30:00,10093.85,90.67
NSW1,2018-01-06 20:00:00,10036.89,83.52
NSW1,2018-01-06 20:30:00,9855.58,82.1
NSW1,2018-01-06 21:00:00,9528.61,71.18
NSW1,2018-01-06 21:30:00,9265.29,71.51
NSW1,2018-01-06 22:00:00,8969.26,62.67
NSW1,2018-01-06 22:30:00,8730.45,66.2
NSW1,2018-01-06 23:00:00,8405.13,63.63
NSW1,2018-01-06 23:30:00,8034.19,63.81
NSW1,2018-01-07 00:00:00,7729.58,55.05
NSW1,2018-01-07 00:30:00,7415.47,63.84
NSW1,2018-01-07 01:00:00,7216.02,66.54
NSW1,2018-01-07 01:30:00,6899.91,56.17
NSW1,2018-01-07 02:00:00,6684.92,54.99
NSW1,2018-01-07 02:30:00,6564.1,55.0
NSW1,2018-01-07 03:00:00,6513.63,54.32
NSW1,2018-01-07 03:30:00,6448.53,55.0
NSW1,2018-01-07 04:00:00,6377.96,54.01
NSW1,2018-01-07 04:30:00,6374.2,53.65
NSW1,2018-01-07 05:00:00,6353.69,50.58
NSW1,2018-01-07 05:30:00,6389.83,53.56
NSW1,2018-01-07 06:00:00,6489.96,54.98
NSW1,2018-01-07 06:30:00,6755.66,54.65
NSW1,2018-01-07 07:00:00,7063.49,55.14
NSW1,2018-01-07 07:30:00,7481.68,59.75
NSW1,2018-01-07 08:00:00,7880.58,64.43
NSW1,2018-01-07 08:30:00,8408.23,68.85
NSW1,2018-01-07 09:00:00,8904.77,68.76
NSW1,2018-01-07 09:30:00,9480.91,69.0
NSW1,2018-01-07 10:00:00,9915.59,76.31
NSW1,2018-01-07 10:30:00,10297.62,79.51
NSW1,2018-01-07 11:00:00,10632.42,84.41
NSW1,2018-01-07 11:30:00,10833.18,78.16
NSW1,2018-01-07 12:00:00,11019.88,94.91
NSW1,2018-01-07 12:30:00,11227.32,95.42
NSW1,2018-01-07 13:00:00,11415.44,94.28
NSW1,2018-01-07 13:30:00,11538.73,94.55
NSW1,2018-01-07 14:00:00,11630.27,96.5
NSW1,2018-01-07 14:30:00,11751.71,101.55
NSW1,2018-01-07 15:00:00,11883.36,116.13
NSW1,2018-01-07 15:30:00,12022.31,124.22
NSW1,2018-01-07 16:00:00,12098.5,123.01
NSW1,2018-01-07 16:30:00,12084.27,133.41
NSW1,2018-01-07 17:00:00,12230.57,146.69
NSW1,2018-01-07 17:30:00,12021.05,122.89
NSW1,2018-01-07 18:00:00,11788.88,107.37
NSW1,2018-01-07 18:30:00,11379.66,96.76
NSW1,2018-01-07 19:00:00,11025.88,110.4
NSW1,2018-01-07 19:30:00,10699.48,99.37
NSW1,2018-01-07 20:00:00,10500.09,91.93
NSW1,2018-01-07 20:30:00,10241.09,87.21
NSW1,2018-01-07 21:00:00,9788.08,80.59
NSW1,2018-01-07 21:30:00,9444.77,75.01
NSW1,2018-01-07 22:00:00,9135.71,64.41
NSW1,2018-01-07 22:30:00,8828.83,87.88
NSW1,2018-01-07 23:00:00,8448.45,80.17
NSW1,2018-01-07 23:30:00,8085.12,64.73
NSW1,2018-01-08 00:00:00,7890.98,60.75
NSW1,2018-01-08 00:30:00,7641.48,75.58
NSW1,2018-01-08 01:00:00,7367.35,75.68
NSW1,2018-01-08 01:30:00,7000.75,56.93
NSW1,2018-01-08 02:00:00,6796.19,54.78
NSW1,2018-01-08 02:30:00,6757.94,54.68
NSW1,2018-01-08 03:00:00,6714.42,54.84
NSW1,2018-01-08 03:30:00,6770.79,54.99
NSW1,2018-01-08 04:00:00,6811.19,54.98
NSW1,2018-01-08 04:30:00,6962.23,55.28
NSW1,2018-01-08 05:00:00,7131.61,61.77
NSW1,2018-01-08 05:30:00,7493.16,64.93
NSW1,2018-01-08 06:00:00,7893.7,63.52
NSW1,2018-01-08 06:30:00,8283.58,65.75
NSW1,2018-01-08 07:00:00,8768.46,79.3
NSW1,2018-01-08 07:30:00,9117.54,74.86
NSW1,2018-01-08 08:00:00,9440.42,79.43
NSW1,2018-01-08 08:30:00,9671.71,83.94
NSW1,2018-01-08 09:00:00,9837.54,85.4
NSW1,2018-01-08 09:30:00,10020.58,84.83
NSW1,2018-01-08 10:00:00,10227.82,85.53
NSW1,2018-01-08 10:30:00,10390.69,91.44
NSW1,2018-01-08 11:00:00,10614.45,99.43
NSW1,2018-01-08 11:30:00,10748.03,95.23
NSW1,2018-01-08 12:00:00,10882.88,94.34
NSW1,2018-01-08 12:30:00,11169.31,103.01
NSW1,2018-01-08 13:00:00,11387.35,108.01
NSW1,2018-01-08 13:30:00,11694.5,113.84
NSW1,2018-01-08 14:00:00,11735.67,108.22
NSW1,2018-01-08 14:30:00,11937.04,100.07
NSW1,2018-01-08 15:00:00,12087.21,105.34
NSW1,2018-01-08 15:30:00,12088.8,98.47
NSW1,2018-01-08 16:00:00,12074.11,104.75
NSW1,2018-01-08 16:30:00,11923.99,100.84
NSW1,2018-01-08 17:00:00,11658.7,101.19
NSW1,2018-01-08 17:30:00,11237.98,90.7
NSW1,2018-01-08 18:00:00,11119.9,91.8
NSW1,2018-01-08 18:30:00,10819.54,88.7
NSW1,2018-01-08 19:00:00,10576.93,89.24
NSW1,2018-01-08 19:30:00,10476.65,91.5
NSW1,2018-01-08 20:00:00,10344.17,91.14
NSW1,2018-01-08 20:30:00,10099.21,90.45
NSW1,2018-01-08 21:00:00,9751.26,87.39
NSW1,2018-01-08 21:30:00,9523.54,87.3
NSW1,2018-01-08 22:00:00,9115.1,77.91
NSW1,2018-01-08 22:30:00,8919.67,84.64
NSW1,2018-01-08 23:00:00,8563.93,82.39
NSW1,2018-01-08 23:30:00,8240.65,84.84
NSW1,2018-01-09 00:00:00,8004.25,80.26
NSW1,2018-01-09 00:30:00,7788.11,78.68
NSW1,2018-01-09 01:00:00,7562.77,75.6
NSW1,2018-01-09 01:30:00,7275.13,76.81
NSW1,2018-01-09 02:00:00,7123.09,75.82
NSW1,2018-01-09 02:30:00,7018.4,68.66
NSW1,2018-01-09 03:00:00,6957.36,66.49
NSW1,2018-01-09 03:30:00,6928.04,59.73
NSW1,2018-01-09 04:00:00,6881.68,56.65
NSW1,2018-01-09 04:30:00,6979.35,55.27
NSW1,2018-01-09 05:00:00,7108.59,58.11
NSW1,2018-01-09 05:30:00,7600.49,56.26
NSW1,2018-01-09 06:00:00,7953.28,55.64
NSW1,2018-01-09 06:30:00,8332.46,64.28
NSW1,2018-01-09 07:00:00,8706.83,67.89
NSW1,2018-01-09 07:30:00,9084.45,69.02
NSW1,2018-01-09 08:00:00,9231.1,69.71
NSW1,2018-01-09 08:30:00,9315.93,69.03
NSW1,2018-01-09 09:00:00,9424.29,69.57
NSW1,2018-01-09 09:30:00,9519.54,72.21
NSW1,2018-01-09 10:00:00,9461.92,70.25
NSW1,2018-01-09 10:30:00,9478.62,72.46
NSW1,2018-01-09 11:00:00,9529.27,82.59
NSW1,2018-01-09 11:30:00,9466.53,84.29
NSW1,2018-01-09 12:00:00,9416.22,84.72
NSW1,2018-01-09 12:30:00,9617.96,83.84
NSW1,2018-01-09 13:00:00,9807.11,85.54
NSW1,2018-01-09 13:30:00,9845.16,83.83
NSW1,2018-01-09 14:00:00,9868.53,70.27
NSW1,2018-01-09 14:30:00,10105.37,75.87
NSW1,2018-01-09 15:00:00,10278.28,75.52
NSW1,2018-01-09 15:30:00,10366.95,75.02
NSW1,2018-01-09 16:00:00,10536.96,84.13
NSW1,2018-01-09 16:30:00,10633.95,88.33
NSW1,2018-01-09 17:00:00,10903.51,121.38
NSW1,2018-01-09 17:30:00,10695.83,103.05
NSW1,2018-01-09 18:00:00,10507.51,104.97
NSW1,2018-01-09 18:30:00,10175.39,79.35
NSW1,2018-01-09 19:00:00,9728.14,78.02
NSW1,2018-01-09 19:30:00,9455.42,72.85
NSW1,2018-01-09 20:00:00,9224.96,73.2
NSW1,2018-01-09 20:30:00,8911.79,76.25
NSW1,2018-01-09 21:00:00,8590.92,69.23
NSW1,2018-01-09 21:30:00,8454.11,70.54
NSW1,2018-01-09 22:00:00,8113.43,63.97
NSW1,2018-01-09 22:30:00,8024.88,70.13
NSW1,2018-01-09 23:00:00,7810.33,67.29
NSW1,2018-01-09 23:30:00,7635.8,70.14
NSW1,2018-01-10 00:00:00,7445.24,64.18
NSW1,2018-01-10 00:30:00,7274.84,61.3
NSW1,2018-01-10 01:00:00,7070.97,58.96
NSW1,2018-01-10 01:30:00,6743.85,56.62
NSW1,2018-01-10 02:00:00,6560.48,53.3
NSW1,2018-01-10 02:30:00,6463.16,55.18
NSW1,2018-01-10 03:00:00,6407.56,54.98
NSW1,2018-01-10 03:30:00,6394.4,58.77
NSW1,2018-01-10 04:00:00,6428.12,55.08
NSW1,2018-01-10 04:30:00,6587.03,59.19
NSW1,2018-01-10 05:00:00,6729.14,55.01
NSW1,2018-01-10 05:30:00,7066.99,61.49
NSW1,2018-01-10 06:00:00,7414.68,60.93
NSW1,2018-01-10 06:30:00,7732.38,65.77
NSW1,2018-01-10 07:00:00,8059.08,83.67
NSW1,2018-01-10 07:30:00,8302.72,81.56
NSW1,2018-01-10 08:00:00,8442.11,69.79
NSW1,2018-01-10 08:30:00,8534.47,78.67
NSW1,2018-01-10 09:00:00,8478.27,82.62
NSW1,2018-01-10 09:30:00,8521.85,84.59
NSW1,2018-01-10 10:00:00,8576.07,86.18
NSW1,2018-01-10 10:30:00,8513.57,86.67
NSW1,2018-01-10 11:00:00,8494.75,87.74
NSW1,2018-01-10 11:30:00,8452.41,87.84
NSW1,2018-01-10 12:00:00,8436.55,86.66
NSW1,2018-01-10 12:30:00,8474.76,83.5
NSW1,2018-01-10 13:00:00,8493.65,78.6
NSW1,2018-01-10 13:30:00,8515.47,77.86
NSW1,2018-01-10 14:00:00,8572.78,77.95
NSW1,2018-01-10 14:30:00,8629.35,80.25
NSW1,2018-01-10 15:00:00,8756.94,85.04
NSW1,2018-01-10 15:30:00,8825.94,75.78
NSW1,2018-01-10 16:00:00,8894.42,73.61
NSW1,2018-01-10 16:30:00,8899.02,74.53
NSW1,2018-01-10 17:00:00,8940.55,78.33
NSW1,2018-01-10 17:30:00,8811.03,73.43
NSW1,2018-01-10 18:00:00,8725.05,72.78
NSW1,2018-01-10 18:30:00,8566.31,70.53
NSW1,2018-01-10 19:00:00,8487.31,67.48
NSW1,2018-01-10 19:30:00,8481.25,72.36
NSW1,2018-01-10 20:00:00,8472.81,67.82
NSW1,2018-01-10 20:30:00,8291.41,63.09
NSW1,2018-01-10 21:00:00,8106.1,63.12
NSW1,2018-01-10 21:30:00,8014.38,58.49
NSW1,2018-01-10 22:00:00,7808.11,57.46
NSW1,2018-01-10 22:30:00,7774.41,63.85
NSW1,2018-01-10 23:00:00,7629.84,58.1
NSW1,2018-01-10 23:30:00,7440.22,59.69
NSW1,2018-01-11 00:00:00,7279.31,56.87
NSW1,2018-01-11 00:30:00,7090.21,63.0
NSW1,2018-01-11 01:00:00,6870.47,55.61
NSW1,2018-01-11 01:30:00,6554.16,55.66
NSW1,2018-01-11 02:00:00,6334.39,64.56
NSW1,2018-01-11 02:30:00,6287.94,61.63
NSW1,2018-01-11 03:00:00,6237.67,58.63
NSW1,2018-01-11 03:30:00,6260.34,61.47
NSW1,2018-01-11 04:00:00,6348.0,59.11
NSW1,2018-01-11 04:30:00,6521.91,63.36
NSW1,2018-01-11 05:00:00,6706.56,58.47
NSW1,2018-01-11 05:30:00,7067.41,58.14
NSW1,2018-01-11 06:00:00,7353.47,61.63
NSW1,2018-01-11 06:30:00,7720.45,61.97
NSW1,2018-01-11 07:00:00,8056.27,64.33
NSW1,2018-01-11 07:30:00,8233.79,59.28
NSW1,2018-01-11 08:00:00,8473.3,63.68
NSW1,2018-01-11 08:30:00,8608.74,66.24
NSW1,2018-01-11 09:00:00,8603.93,66.9
NSW1,2018-01-11 09:30:00,8709.97,68.95
NSW1,2018-01-11 10:00:00,8745.1,71.05
NSW1,2018-01-11 10:30:00,8762.81,71.3
NSW1,2018-01-11 11:00:00,8808.2,74.66
NSW1,2018-01-11 11:30:00,8828.91,76.76
NSW1,2018-01-11 12:00:00,8799.74,89.82
NSW1,2018-01-11 12:30:00,8856.18,91.66
NSW1,2018-01-11 13:00:00,8872.07,87.2
NSW1,2018-01-11 13:30:00,8918.06,87.83
NSW1,2018-01-11 14:00:00,8967.75,96.46
NSW1,2018-01-11 14:30:00,8993.58,95.62
NSW1,2018-01-11 15:00:00,9021.54,88.53
NSW1,2018-01-11 15:30:00,9114.5,94.53
NSW1,2018-01-11 16:00:00,9298.49,149.96
NSW1,2018-01-11 16:30:00,9346.24,83.59
NSW1,2018-01-11 17:00:00,9454.55,97.34
NSW1,2018-01-11 17:30:00,9319.6,95.28
NSW1,2018-01-11 18:00:00,9351.92,96.41
NSW1,2018-01-11 18:30:00,9221.7,89.73
